sex; entity; period; age-group; c1yr; rs1yr; LL_rs1yr;UL_rs1yr;i_1yr; c5yr; rs5yr; LL_rs5yr; UL_rs5yr;i_5yr; c10yr; rs10yr; LL_rs10yr; UL_rs10yr;i_10yr;
2 ;140 ;1971 ;4 ;  0; 80; 58; 93;. ;  0; 45; 23; 68;. ;  0; * ; * ; * ;.
2 ;140 ;1971 ;5 ;  0; 53; 31; 73;. ;  0;  7;  0; 29;. ;  0; * ; * ; * ;.
2 ;140 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;140 ;1976 ;0 ;  0; 73; 65; 82;. ;  0; 44; 35; 55;. ;  0; * ; * ; * ;.
2 ;140 ;1976 ;1 ;  0; 80; 41; 95;. ;  0; 61; 25; 83;. ;  0; * ; * ; * ;.
2 ;140 ;1976 ;2 ;  0; 84; 57; 95;. ;  0; 63; 36; 81;. ;  0; * ; * ; * ;.
2 ;140 ;1976 ;3 ;  0; 75; 52; 88;. ;  0; 56; 33; 75;. ;  0; * ; * ; * ;.
2 ;140 ;1976 ;4 ;  0; 74; 56; 86;. ;  0; 30; 15; 48;. ;  0; * ; * ; * ;.
2 ;140 ;1976 ;5 ;  0; 51; 29; 72;. ;  0; 15;  3; 42;. ;  0; * ; * ; * ;.
2 ;140 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;140 ;1981 ;0 ;  0; 79; 72; 88;. ;  0; 59; 50; 71;. ;  0; * ; * ; * ;.
2 ;140 ;1981 ;1 ;  0;100;100;100;. ;  0; 92; 51; 99;. ;  0; * ; * ; * ;.
2 ;140 ;1981 ;2 ;  0; 93; 59; 99;. ;  0; 59; 29; 80;. ;  0; * ; * ; * ;.
2 ;140 ;1981 ;3 ;  0; 82; 58; 94;. ;  0; 77; 51; 93;. ;  0; * ; * ; * ;.
2 ;140 ;1981 ;4 ;  0; 71; 52; 84;. ;  0; 45; 26; 63;. ;  0; * ; * ; * ;.
2 ;140 ;1981 ;5 ;  0; 59; 32; 80;. ;  0; 32;  8; 70;. ;  0; * ; * ; * ;.
2 ;140 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;140 ;1986 ;0 ;  0; 74; 67; 82;. ;  0; 53; 45; 63;. ;  0; * ; * ; * ;.
2 ;140 ;1986 ;1 ;  0;100;100;100;. ;  0; 76; 41; 92;. ;  0; * ; * ; * ;.
2 ;140 ;1986 ;2 ;  0; 79; 47; 93;. ;  0; 81; 48; 95;. ;  0; * ; * ; * ;.
2 ;140 ;1986 ;3 ;  0; 84; 62; 94;. ;  0; 71; 47; 87;. ;  0; * ; * ; * ;.
2 ;140 ;1986 ;4 ;  0; 65; 47; 78;. ;  0; 31; 16; 48;. ;  0; * ; * ; * ;.
2 ;140 ;1986 ;5 ;  0; 49; 31; 66;. ;  0; 15;  4; 36;. ;  0; * ; * ; * ;.
2 ;140 ;1986 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;140 ;1991 ;0 ;  0; 79; 72; 87;. ;  0; 56; 48; 66;. ;  0; * ; * ; * ;.
2 ;140 ;1991 ;1 ;  0;100;100;100;. ;  0; 93; 57;100;. ;  0; * ; * ; * ;.
2 ;140 ;1991 ;2 ;  0; 89; 61; 97;. ;  0; 66; 39; 84;. ;  0; * ; * ; * ;.
2 ;140 ;1991 ;3 ;  0; 81; 63; 92;. ;  0; 65; 45; 81;. ;  0; * ; * ; * ;.
2 ;140 ;1991 ;4 ;  0; 71; 52; 84;. ;  0; 41; 23; 59;. ;  0; * ; * ; * ;.
2 ;140 ;1991 ;5 ;  0; 64; 44; 80;. ;  0; 30; 12; 54;. ;  0; * ; * ; * ;.
2 ;140 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;140 ;1996 ;0 ;  0; 85; 79; 93;. ;  0; 63; 53; 74;. ;  0; * ; * ; * ;.
2 ;140 ;1996 ;1 ;  0;100;100;100;. ;  0; 93; 57;100;. ;  0; * ; * ; * ;.
2 ;140 ;1996 ;2 ;  0; 92; 54; 99;. ;  0; 77; 42; 94;. ;  0; * ; * ; * ;.
2 ;140 ;1996 ;3 ;  0; 85; 59; 96;. ;  0; 61; 35; 81;. ;  0; * ; * ; * ;.
2 ;140 ;1996 ;4 ;  0; 82; 66; 91;. ;  0; 44; 28; 60;. ;  0; * ; * ; * ;.
2 ;140 ;1996 ;5 ;  0; 74; 48; 90;. ;  0; 60; 29; 92;. ;  0; * ; * ; * ;.
2 ;140 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;140 ;2001 ;0 ;  0; 80; 73; 86;. ;  0; 61; 52; 71;. ;  0; * ; * ; * ;.
2 ;140 ;2001 ;1 ;  0; 94; 65; 99;. ;  0; 83; 55; 94;. ;  0; * ; * ; * ;.
2 ;140 ;2001 ;2 ;  0; 89; 69; 96;. ;  0; 51; 31; 69;. ;  0; * ; * ; * ;.
2 ;140 ;2001 ;3 ;  0; 88; 72; 95;. ;  0; 64; 45; 78;. ;  0; * ; * ; * ;.
2 ;140 ;2001 ;4 ;  0; 69; 51; 82;. ;  0; 60; 40; 78;. ;  0; * ; * ; * ;.
2 ;140 ;2001 ;5 ;  0; 63; 42; 80;. ;  0; 50; 25; 77;. ;  0; * ; * ; * ;.
2 ;140 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;140 ;2006 ;0 ;  0; 87; 80; 93;. ;  0; 57; 49; 68;. ;  0; * ; * ; * ;.
2 ;140 ;2006 ;1 ;  0; 95; 68; 99;. ;  0; 48; 25; 68;. ;  0; * ; * ; * ;.
2 ;140 ;2006 ;2 ;  0; 94; 63; 99;. ;  0; 70; 41; 87;. ;  0; * ; * ; * ;.
2 ;140 ;2006 ;3 ;  0; 91; 74; 98;. ;  0; 69; 49; 83;. ;  0; * ; * ; * ;.
2 ;140 ;2006 ;4 ;  0; 83; 62; 94;. ;  0; 59; 36; 78;. ;  0; * ; * ; * ;.
2 ;140 ;2006 ;5 ;  0; 69; 47; 85;. ;  0; 28; 10; 52;. ;  0; * ; * ; * ;.
2 ;140 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;140 ;2011 ;0 ;  0; 77; 70; 85;. ;  0; 53; 46; 61;. ;  0; * ; * ; * ;.
2 ;140 ;2011 ;1 ;  0; 90; 64; 97;. ;  0; 56; 36; 73;. ;  0; * ; * ; * ;.
2 ;140 ;2011 ;2 ;  0; 93; 59; 99;. ;  0; 74; 50; 88;. ;  0; * ; * ; * ;.
2 ;140 ;2011 ;3 ;  0; 81; 66; 90;. ;  0; 60; 46; 72;. ;  0; * ; * ; * ;.
2 ;140 ;2011 ;4 ;  0; 67; 46; 81;. ;  0; 44; 29; 60;. ;  0; * ; * ; * ;.
2 ;140 ;2011 ;5 ;  0; 65; 41; 83;. ;  0; 32; 14; 54;. ;  0; * ; * ; * ;.
2 ;140 ;2011 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;150 ;1966 ;0 ;  0; 86; 83; 90;. ;  0; 71; 65; 77;. ;  0; * ; * ; * ;.
1 ;150 ;1966 ;1 ;  0; 89; 78; 95;. ;  0; 81; 68; 89;. ;  0; * ; * ; * ;.
1 ;150 ;1966 ;2 ;  0; 90; 84; 94;. ;  0; 73; 64; 80;. ;  0; * ; * ; * ;.
1 ;150 ;1966 ;3 ;  0; 88; 83; 92;. ;  0; 72; 65; 78;. ;  0; * ; * ; * ;.
1 ;150 ;1966 ;4 ;  0; 88; 81; 93;. ;  0; 66; 55; 76;. ;  0; * ; * ; * ;.
1 ;150 ;1966 ;5 ;  0; 72; 55; 86;. ;  0; 71; 43;100;. ;  0; * ; * ; * ;.
1 ;150 ;1966 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;150 ;1971 ;0 ;  0; 87; 84; 90;. ;  0; 67; 62; 72;. ;  0; * ; * ; * ;.
1 ;150 ;1971 ;1 ;  0; 93; 84; 97;. ;  0; 83; 71; 90;. ;  0; * ; * ; * ;.
1 ;150 ;1971 ;2 ;  0; 97; 92; 99;. ;  0; 85; 78; 90;. ;  0; * ; * ; * ;.
1 ;150 ;1971 ;3 ;  0; 86; 81; 90;. ;  0; 64; 58; 70;. ;  0; * ; * ; * ;.
1 ;150 ;1971 ;4 ;  0; 87; 81; 91;. ;  0; 64; 55; 73;. ;  0; * ; * ; * ;.
1 ;150 ;1971 ;5 ;  0; 71; 54; 85;. ;  0; 46; 24; 73;. ;  0; * ; * ; * ;.
1 ;150 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;150 ;1976 ;0 ;  0; 88; 85; 91;. ;  0; 63; 59; 67;. ;  0; * ; * ; * ;.
1 ;150 ;1976 ;1 ;  0; 88; 75; 94;. ;  0; 74; 60; 84;. ;  0; * ; * ; * ;.
1 ;150 ;1976 ;2 ;  0; 91; 86; 95;. ;  0; 70; 62; 76;. ;  0; * ; * ; * ;.
1 ;150 ;1976 ;3 ;  0; 88; 84; 91;. ;  0; 68; 62; 74;. ;  0; * ; * ; * ;.
1 ;150 ;1976 ;4 ;  0; 87; 81; 91;. ;  0; 66; 58; 74;. ;  0; * ; * ; * ;.
1 ;150 ;1976 ;5 ;  0; 86; 72; 96;. ;  0; 30; 15; 51;. ;  0; * ; * ; * ;.
1 ;150 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;150 ;1981 ;0 ;  0; 86; 84; 89;. ;  0; 65; 61; 70;. ;  0; * ; * ; * ;.
1 ;150 ;1981 ;1 ;  0; 93; 84; 97;. ;  0; 78; 66; 87;. ;  0; * ; * ; * ;.
1 ;150 ;1981 ;2 ;  0; 91; 85; 95;. ;  0; 65; 57; 72;. ;  0; * ; * ; * ;.
1 ;150 ;1981 ;3 ;  0; 88; 84; 91;. ;  0; 65; 58; 70;. ;  0; * ; * ; * ;.
1 ;150 ;1981 ;4 ;  0; 82; 77; 87;. ;  0; 57; 49; 65;. ;  0; * ; * ; * ;.
1 ;150 ;1981 ;5 ;  0; 79; 67; 89;. ;  0; 72; 52; 94;. ;  0; * ; * ; * ;.
1 ;150 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;150 ;1986 ;0 ;  0; 86; 84; 89;. ;  0; 67; 63; 72;. ;  0; * ; * ; * ;.
1 ;150 ;1986 ;1 ;  0; 96; 85; 99;. ;  0; 78; 63; 88;. ;  0; * ; * ; * ;.
1 ;150 ;1986 ;2 ;  0; 93; 88; 97;. ;  0; 72; 64; 79;. ;  0; * ; * ; * ;.
1 ;150 ;1986 ;3 ;  0; 88; 83; 91;. ;  0; 67; 61; 73;. ;  0; * ; * ; * ;.
1 ;150 ;1986 ;4 ;  0; 81; 76; 86;. ;  0; 61; 53; 69;. ;  0; * ; * ; * ;.
1 ;150 ;1986 ;5 ;  0; 78; 66; 87;. ;  0; 66; 47; 85;. ;  0; * ; * ; * ;.
1 ;150 ;1986 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;150 ;1991 ;0 ;  0; 86; 84; 89;. ;  0; 67; 62; 72;. ;  0; * ; * ; * ;.
1 ;150 ;1991 ;1 ;  0; 90; 78; 95;. ;  0; 64; 50; 75;. ;  0; * ; * ; * ;.
1 ;150 ;1991 ;2 ;  0; 88; 82; 93;. ;  0; 65; 57; 73;. ;  0; * ; * ; * ;.
1 ;150 ;1991 ;3 ;  0; 90; 85; 93;. ;  0; 71; 64; 78;. ;  0; * ; * ; * ;.
1 ;150 ;1991 ;4 ;  0; 87; 82; 91;. ;  0; 64; 56; 71;. ;  0; * ; * ; * ;.
1 ;150 ;1991 ;5 ;  0; 74; 61; 84;. ;  0; 70; 50; 91;. ;  0; * ; * ; * ;.
1 ;150 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;150 ;1996 ;0 ;  0; 88; 85; 90;. ;  0; 68; 64; 72;. ;  0; * ; * ; * ;.
1 ;150 ;1996 ;1 ;  0;100;100;100;. ;  0; 84; 68; 92;. ;  0; * ; * ; * ;.
1 ;150 ;1996 ;2 ;  0; 90; 84; 94;. ;  0; 73; 65; 80;. ;  0; * ; * ; * ;.
1 ;150 ;1996 ;3 ;  0; 85; 79; 90;. ;  0; 70; 62; 77;. ;  0; * ; * ; * ;.
1 ;150 ;1996 ;4 ;  0; 89; 84; 93;. ;  0; 70; 62; 77;. ;  0; * ; * ; * ;.
1 ;150 ;1996 ;5 ;  0; 77; 65; 86;. ;  0; 43; 27; 61;. ;  0; * ; * ; * ;.
1 ;150 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;150 ;2001 ;0 ;  0; 85; 82; 87;. ;  0; 65; 61; 69;. ;  0; * ; * ; * ;.
1 ;150 ;2001 ;1 ;  0; 88; 72; 96;. ;  0; 74; 56; 86;. ;  0; * ; * ; * ;.
1 ;150 ;2001 ;2 ;  0; 87; 81; 92;. ;  0; 70; 62; 77;. ;  0; * ; * ; * ;.
1 ;150 ;2001 ;3 ;  0; 89; 85; 93;. ;  0; 69; 63; 75;. ;  0; * ; * ; * ;.
1 ;150 ;2001 ;4 ;  0; 82; 75; 87;. ;  0; 58; 50; 66;. ;  0; * ; * ; * ;.
1 ;150 ;2001 ;5 ;  0; 75; 65; 83;. ;  0; 57; 42; 72;. ;  0; * ; * ; * ;.
1 ;150 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;150 ;2006 ;0 ;  0; 88; 85; 91;. ;  0; 69; 64; 74;. ;  0; * ; * ; * ;.
1 ;150 ;2006 ;1 ;  0; 97; 80;100;. ;  0; 85; 67; 94;. ;  0; * ; * ; * ;.
1 ;150 ;2006 ;2 ;  0; 90; 83; 94;. ;  0; 65; 55; 73;. ;  0; * ; * ; * ;.
1 ;150 ;2006 ;3 ;  0; 90; 86; 93;. ;  0; 70; 64; 75;. ;  0; * ; * ; * ;.
1 ;150 ;2006 ;4 ;  0; 84; 78; 89;. ;  0; 64; 55; 73;. ;  0; * ; * ; * ;.
1 ;150 ;2006 ;5 ;  0; 81; 70; 89;. ;  0; 67; 50; 84;. ;  0; * ; * ; * ;.
1 ;150 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;150 ;2011 ;0 ;  0; 89; 87; 92;. ;  0; 69; 65; 73;. ;  0; * ; * ; * ;.
1 ;150 ;2011 ;1 ;  0;100;100;100;. ;  0; 83; 67; 92;. ;  0; * ; * ; * ;.
1 ;150 ;2011 ;2 ;  0; 90; 82; 95;. ;  0; 68; 59; 75;. ;  0; * ; * ; * ;.
1 ;150 ;2011 ;3 ;  0; 89; 85; 93;. ;  0; 69; 64; 74;. ;  0; * ; * ; * ;.
1 ;150 ;2011 ;4 ;  0; 88; 83; 92;. ;  0; 65; 57; 71;. ;  0; * ; * ; * ;.
1 ;150 ;2011 ;5 ;  0; 81; 71; 89;. ;  0; 66; 52; 80;. ;  0; * ; * ; * ;.
1 ;150 ;2011 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;150 ;1966 ;0 ;  0; 89; 80; 98;. ;  0; 71; 56; 89;. ;  0; * ; * ; * ;.
2 ;150 ;1966 ;1 ;  0; 96; 75;100;. ;  0; 89; 67; 97;. ;  0; * ; * ; * ;.
2 ;150 ;1966 ;2 ;  0;101;101;101;. ;  0; 93; 49;102;. ;  0; * ; * ; * ;.
2 ;150 ;1966 ;3 ;  0; 96; 67;100;. ;  0; 60; 33; 80;. ;  0; * ; * ; * ;.
2 ;150 ;1966 ;4 ;  0; 67; 39; 85;. ;  0; 51; 23; 77;. ;  0; * ; * ; * ;.
2 ;150 ;1966 ;5 ;  0; 99; 38;113;1 ;  0; 93; 21;159;1 ;  0; * ; * ; * ;.
2 ;150 ;1966 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;150 ;1971 ;0 ;  0; 86; 77; 96;. ;  0; 76; 62; 95;. ;  0; * ; * ; * ;.
2 ;150 ;1971 ;1 ;  0;100;100;100;. ;  0; 94; 60;100;. ;  0; * ; * ; * ;.
2 ;150 ;1971 ;2 ;  0; 92; 71; 98;. ;  0; 73; 50; 87;. ;  0; * ; * ; * ;.
2 ;150 ;1971 ;3 ;  0; 88; 66; 97;. ;  0; 70; 46; 87;. ;  0; * ; * ; * ;.
2 ;150 ;1971 ;4 ;  0; 69; 39; 88;. ;  0; 69; 34; 96;. ;  0; * ; * ; * ;.
2 ;150 ;1971 ;5 ;  0; 99; 38;113;1 ;  0; 93; 21;159;1 ;  0; * ; * ; * ;.
2 ;150 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;150 ;1976 ;0 ;  0; 82; 75; 90;. ;  0; 67; 57; 78;. ;  0; * ; * ; * ;.
2 ;150 ;1976 ;1 ;  0; 94; 63; 99;. ;  0; 88; 59; 97;. ;  0; * ; * ; * ;.
2 ;150 ;1976 ;2 ;  0;100;100;100;. ;  0; 86; 67; 96;. ;  0; * ; * ; * ;.
2 ;150 ;1976 ;3 ;  0; 78; 56; 90;. ;  0; 53; 32; 72;. ;  0; * ; * ; * ;.
2 ;150 ;1976 ;4 ;  0; 75; 54; 89;1 ;  0; 62; 37; 84;1 ;  0; * ; * ; * ;.
2 ;150 ;1976 ;5 ;  0; 75; 54; 89;1 ;  0; 62; 37; 84;1 ;  0; * ; * ; * ;.
2 ;150 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;150 ;1981 ;0 ;  0; 91; 85; 98;. ;  0; 58; 48; 71;. ;  0; * ; * ; * ;.
2 ;150 ;1981 ;1 ;  0; 81; 53; 94;. ;  0; 76; 47; 91;. ;  0; * ; * ; * ;.
2 ;150 ;1981 ;2 ;  0; 92; 71; 98;. ;  0; 68; 45; 84;. ;  0; * ; * ; * ;.
2 ;150 ;1981 ;3 ;  0; 98; 83;101;. ;  0; 56; 38; 72;. ;  0; * ; * ; * ;.
2 ;150 ;1981 ;4 ;  0; 84; 63; 95;. ;  0; 46; 24; 67;. ;  0; * ; * ; * ;.
2 ;150 ;1981 ;5 ;  0; 99; 55;108;. ;  0; 61; 19;106;. ;  0; * ; * ; * ;.
2 ;150 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;150 ;1986 ;0 ;  0; 89; 83; 95;. ;  0; 70; 60; 81;. ;  0; * ; * ; * ;.
2 ;150 ;1986 ;1 ;  0;100;100;100;. ;  0; 94; 60;100;. ;  0; * ; * ; * ;.
2 ;150 ;1986 ;2 ;  0; 87; 69; 95;. ;  0; 73; 53; 86;. ;  0; * ; * ; * ;.
2 ;150 ;1986 ;3 ;  0; 88; 72; 95;. ;  0; 70; 51; 83;. ;  0; * ; * ; * ;.
2 ;150 ;1986 ;4 ;  0; 80; 60; 91;. ;  0; 66; 43; 84;. ;  0; * ; * ; * ;.
2 ;150 ;1986 ;5 ;  0;102; 62;109;. ;  0; 56; 17;101;. ;  0; * ; * ; * ;.
2 ;150 ;1986 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;150 ;1991 ;0 ;  0; 91; 86; 96;. ;  0; 69; 60; 80;. ;  0; * ; * ; * ;.
2 ;150 ;1991 ;1 ;  0;100;100;100;. ;  0; 82; 45; 96;. ;  0; * ; * ; * ;.
2 ;150 ;1991 ;2 ;  0; 91; 69; 98;. ;  0; 70; 46; 85;. ;  0; * ; * ; * ;.
2 ;150 ;1991 ;3 ;  0; 95; 79; 99;. ;  0; 67; 48; 82;. ;  0; * ; * ; * ;.
2 ;150 ;1991 ;4 ;  0;100; 85;102;. ;  0; 80; 59; 95;. ;  0; * ; * ; * ;.
2 ;150 ;1991 ;5 ;  0; 57; 28; 80;. ;  0; 42; 13; 79;. ;  0; * ; * ; * ;.
2 ;150 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;150 ;1996 ;0 ;  0; 88; 82; 94;. ;  0; 69; 60; 80;. ;  0; * ; * ; * ;.
2 ;150 ;1996 ;1 ;  0;100;100;100;. ;  0; 78; 37; 95;. ;  0; * ; * ; * ;.
2 ;150 ;1996 ;2 ;  0; 97; 77;100;. ;  0; 83; 62; 94;. ;  0; * ; * ; * ;.
2 ;150 ;1996 ;3 ;  0; 93; 78; 98;. ;  0; 66; 47; 80;. ;  0; * ; * ; * ;.
2 ;150 ;1996 ;4 ;  0; 80; 65; 90;. ;  0; 61; 43; 77;. ;  0; * ; * ; * ;.
2 ;150 ;1996 ;5 ;  0; 74; 44; 92;. ;  0; 69; 31;104;. ;  0; * ; * ; * ;.
2 ;150 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;150 ;2001 ;0 ;  0; 82; 76; 89;. ;  0; 55; 47; 63;. ;  0; * ; * ; * ;.
2 ;150 ;2001 ;1 ;  0;100;100;100;. ;  0; 85; 51; 96;. ;  0; * ; * ; * ;.
2 ;150 ;2001 ;2 ;  0; 88; 70; 95;. ;  0; 73; 54; 86;. ;  0; * ; * ; * ;.
2 ;150 ;2001 ;3 ;  0; 83; 67; 92;. ;  0; 50; 33; 65;. ;  0; * ; * ; * ;.
2 ;150 ;2001 ;4 ;  0; 81; 64; 91;. ;  0; 57; 38; 74;. ;  0; * ; * ; * ;.
2 ;150 ;2001 ;5 ;  0; 63; 39; 81;. ;  0; 13;  2; 36;. ;  0; * ; * ; * ;.
2 ;150 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;150 ;2006 ;0 ;  0; 81; 75; 87;. ;  0; 64; 56; 72;. ;  0; * ; * ; * ;.
2 ;150 ;2006 ;1 ;  0;100;100;100;. ;  0;101;101;101;. ;  0; * ; * ; * ;.
2 ;150 ;2006 ;2 ;  0; 88; 67; 96;. ;  0; 69; 47; 84;. ;  0; * ; * ; * ;.
2 ;150 ;2006 ;3 ;  0; 84; 71; 92;. ;  0; 64; 50; 76;. ;  0; * ; * ; * ;.
2 ;150 ;2006 ;4 ;  0; 80; 63; 90;. ;  0; 64; 45; 80;. ;  0; * ; * ; * ;.
2 ;150 ;2006 ;5 ;  0; 53; 31; 72;. ;  0; 26;  8; 53;. ;  0; * ; * ; * ;.
2 ;150 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;150 ;2011 ;0 ;  0; 89; 83; 95;. ;  0; 65; 58; 73;. ;  0; * ; * ; * ;.
2 ;150 ;2011 ;1 ;  0;100;100;100;. ;  0;101;101;101;. ;  0; * ; * ; * ;.
2 ;150 ;2011 ;2 ;  0; 91; 67; 98;. ;  0; 72; 55; 85;. ;  0; * ; * ; * ;.
2 ;150 ;2011 ;3 ;  0; 93; 81; 98;. ;  0; 64; 52; 74;. ;  0; * ; * ; * ;.
2 ;150 ;2011 ;4 ;  0; 91; 77; 97;. ;  0; 64; 49; 77;. ;  0; * ; * ; * ;.
2 ;150 ;2011 ;5 ;  0; 68; 32; 90;. ;  0; 32; 11; 61;. ;  0; * ; * ; * ;.
2 ;150 ;2011 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;160 ;1966 ;0 ;  0; 21; 19; 22;. ;  0;  7;  6;  7;. ;  0; * ; * ; * ;.
1 ;160 ;1966 ;1 ;  0; 31; 26; 36;. ;  0; 14; 11; 18;. ;  0; * ; * ; * ;.
1 ;160 ;1966 ;2 ;  0; 30; 28; 33;. ;  0; 12; 10; 14;. ;  0; * ; * ; * ;.
1 ;160 ;1966 ;3 ;  0; 22; 21; 24;. ;  0;  8;  6;  9;. ;  0; * ; * ; * ;.
1 ;160 ;1966 ;4 ;  0; 16; 14; 18;. ;  0;  3;  2;  4;. ;  0; * ; * ; * ;.
1 ;160 ;1966 ;5 ;  0;  7;  4; 10;. ;  0;  0; * ; * ;. ;  0; * ; * ; * ;.
1 ;160 ;1966 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;160 ;1971 ;0 ;  0; 23; 22; 24;. ;  0;  8;  7;  9;. ;  0; * ; * ; * ;.
1 ;160 ;1971 ;1 ;  0; 31; 27; 36;. ;  0; 16; 13; 21;. ;  0; * ; * ; * ;.
1 ;160 ;1971 ;2 ;  0; 31; 29; 34;. ;  0; 12; 10; 14;. ;  0; * ; * ; * ;.
1 ;160 ;1971 ;3 ;  0; 27; 25; 29;. ;  0;  9;  8; 10;. ;  0; * ; * ; * ;.
1 ;160 ;1971 ;4 ;  0; 19; 17; 20;. ;  0;  4;  3;  5;. ;  0; * ; * ; * ;.
1 ;160 ;1971 ;5 ;  0; 10;  8; 13;. ;  0;  2;  1;  4;. ;  0; * ; * ; * ;.
1 ;160 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;160 ;1976 ;0 ;  0; 27; 26; 28;. ;  0;  8;  7;  8;. ;  0; * ; * ; * ;.
1 ;160 ;1976 ;1 ;  0; 32; 28; 37;. ;  0; 13; 10; 16;. ;  0; * ; * ; * ;.
1 ;160 ;1976 ;2 ;  0; 34; 32; 37;. ;  0; 13; 11; 14;. ;  0; * ; * ; * ;.
1 ;160 ;1976 ;3 ;  0; 32; 30; 34;. ;  0; 10;  9; 11;. ;  0; * ; * ; * ;.
1 ;160 ;1976 ;4 ;  0; 22; 21; 24;. ;  0;  4;  3;  5;. ;  0; * ; * ; * ;.
1 ;160 ;1976 ;5 ;  0; 12;  9; 15;. ;  0;  1;  0;  3;. ;  0; * ; * ; * ;.
1 ;160 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;160 ;1981 ;0 ;  0; 29; 28; 30;. ;  0;  8;  7;  9;. ;  0; * ; * ; * ;.
1 ;160 ;1981 ;1 ;  0; 38; 34; 43;. ;  0; 13; 10; 16;. ;  0; * ; * ; * ;.
1 ;160 ;1981 ;2 ;  0; 37; 34; 40;. ;  0; 12; 10; 13;. ;  0; * ; * ; * ;.
1 ;160 ;1981 ;3 ;  0; 33; 32; 35;. ;  0; 10;  9; 11;. ;  0; * ; * ; * ;.
1 ;160 ;1981 ;4 ;  0; 25; 24; 27;. ;  0;  7;  6;  8;. ;  0; * ; * ; * ;.
1 ;160 ;1981 ;5 ;  0; 12; 10; 15;. ;  0;  1;  0;  2;. ;  0; * ; * ; * ;.
1 ;160 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;160 ;1986 ;0 ;  0; 28; 27; 29;. ;  0;  9;  8;  9;. ;  0; * ; * ; * ;.
