sex; entity; period; age-group; c1yr; rs1yr; LL_rs1yr;UL_rs1yr;i_1yr; c5yr; rs5yr; LL_rs5yr; UL_rs5yr;i_5yr; c10yr; rs10yr; LL_rs10yr; UL_rs10yr;i_10yr;
2 ;300 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;300 ;1996 ;0 ;  0; 96; 94; 97;. ;  0; 90; 87; 93;. ;  0; * ; * ; * ;.
2 ;300 ;1996 ;1 ;  0; 96; 89; 99;. ;  0; 95; 86; 98;. ;  0; * ; * ; * ;.
2 ;300 ;1996 ;2 ;  0; 93; 87; 97;. ;  0; 85; 77; 91;. ;  0; * ; * ; * ;.
2 ;300 ;1996 ;3 ;  0; 95; 90; 97;. ;  0; 91; 84; 96;. ;  0; * ; * ; * ;.
2 ;300 ;1996 ;4 ;  0; 98; 95;100;. ;  0; 91; 85; 96;. ;  0; * ; * ; * ;.
2 ;300 ;1996 ;5 ;  0; 96; 92; 99;. ;  0; 87; 79; 94;. ;  0; * ; * ; * ;.
2 ;300 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;300 ;2001 ;0 ;  0; 98; 97; 99;. ;  0; 91; 89; 93;. ;  0; * ; * ; * ;.
2 ;300 ;2001 ;1 ;  0;100;100;100;. ;  0; 95; 88; 98;. ;  0; * ; * ; * ;.
2 ;300 ;2001 ;2 ;  0; 98; 95; 99;. ;  0; 91; 86; 95;. ;  0; * ; * ; * ;.
2 ;300 ;2001 ;3 ;  0; 98; 95; 99;. ;  0; 94; 90; 98;. ;  0; * ; * ; * ;.
2 ;300 ;2001 ;4 ;  0; 97; 94; 99;. ;  0; 90; 86; 95;. ;  0; * ; * ; * ;.
2 ;300 ;2001 ;5 ;  0; 97; 95;100;. ;  0; 83; 77; 89;. ;  0; * ; * ; * ;.
2 ;300 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;300 ;2006 ;0 ;  0; 98; 97; 99;. ;  0; 95; 93; 96;. ;  0; * ; * ; * ;.
2 ;300 ;2006 ;1 ;  0; 98; 94; 99;. ;  0; 98; 93;100;. ;  0; * ; * ; * ;.
2 ;300 ;2006 ;2 ;  0; 99; 96;100;. ;  0; 97; 93; 99;. ;  0; * ; * ; * ;.
2 ;300 ;2006 ;3 ;  0; 98; 97; 99;. ;  0; 97; 94; 99;. ;  0; * ; * ; * ;.
2 ;300 ;2006 ;4 ;  0; 98; 96; 99;. ;  0; 91; 88; 94;. ;  0; * ; * ; * ;.
2 ;300 ;2006 ;5 ;  0; 97; 95; 99;. ;  0; 92; 87; 97;. ;  0; * ; * ; * ;.
2 ;300 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;300 ;2011 ;0 ;  0; 99; 98; 99;. ;  0; 95; 94; 96;. ;  0; * ; * ; * ;.
2 ;300 ;2011 ;1 ;  0; 97; 94; 99;. ;  0; 96; 93; 98;. ;  0; * ; * ; * ;.
2 ;300 ;2011 ;2 ;  0; 99; 98;100;. ;  0; 97; 94; 99;. ;  0; * ; * ; * ;.
2 ;300 ;2011 ;3 ;  0; 99; 98;100;. ;  0; 96; 95; 98;. ;  0; * ; * ; * ;.
2 ;300 ;2011 ;4 ;  0; 99; 98;100;. ;  0; 95; 93; 97;. ;  0; * ; * ; * ;.
2 ;300 ;2011 ;5 ;  0; 98; 96; 99;. ;  0; 91; 88; 95;. ;  0; * ; * ; * ;.
2 ;300 ;2011 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;310 ;1966 ;0 ;  0; 81; 74; 89;. ;  0; 55; 44; 69;. ;  0; * ; * ; * ;.
1 ;310 ;1966 ;1 ;  0; 94; 81; 98;. ;  0; 83; 68; 92;. ;  0; * ; * ; * ;.
1 ;310 ;1966 ;2 ;  0; 82; 63; 92;. ;  0; 45; 27; 63;. ;  0; * ; * ; * ;.
1 ;310 ;1966 ;3 ;  0; 92; 78; 98;. ;  0; 45; 29; 61;. ;  0; * ; * ; * ;.
1 ;310 ;1966 ;4 ;  0; 72; 50; 87;. ;  0; 55; 31; 80;. ;  0; * ; * ; * ;.
1 ;310 ;1966 ;5 ;  0; 70; 37; 93;. ;  0; 63; 20;117;. ;  0; * ; * ; * ;.
1 ;310 ;1966 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;310 ;1971 ;0 ;  0; 92; 87; 97;. ;  0; 63; 55; 74;. ;  0; * ; * ; * ;.
1 ;310 ;1971 ;1 ;  0; 93; 80; 98;. ;  0; 79; 63; 89;. ;  0; * ; * ; * ;.
1 ;310 ;1971 ;2 ;  0;101;101;101;. ;  0; 77; 55; 91;. ;  0; * ; * ; * ;.
1 ;310 ;1971 ;3 ;  0; 85; 70; 94;. ;  0; 61; 42; 77;. ;  0; * ; * ; * ;.
1 ;310 ;1971 ;4 ;  0; 93; 77;101;. ;  0; 55; 34; 78;. ;  0; * ; * ; * ;.
1 ;310 ;1971 ;5 ;  0; 93; 77;101;. ;  0; 55; 34; 78;. ;  0; * ; * ; * ;.
1 ;310 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;310 ;1976 ;0 ;  0; 89; 83; 95;. ;  0; 63; 53; 75;. ;  0; * ; * ; * ;.
1 ;310 ;1976 ;1 ;  0;100;100;100;. ;  0; 85; 71; 93;. ;  0; * ; * ; * ;.
1 ;310 ;1976 ;2 ;  0; 94; 74; 99;. ;  0; 67; 45; 83;. ;  0; * ; * ; * ;.
1 ;310 ;1976 ;3 ;  0; 98; 86;102;. ;  0; 70; 52; 85;. ;  0; * ; * ; * ;.
1 ;310 ;1976 ;4 ;  0; 76; 57; 89;. ;  0; 50; 28; 72;. ;  0; * ; * ; * ;.
1 ;310 ;1976 ;5 ;  0; 81; 49; 99;. ;  0; 52; 16;100;. ;  0; * ; * ; * ;.
1 ;310 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;310 ;1981 ;0 ;  0; 87; 80; 95;. ;  0; 54; 44; 67;. ;  0; * ; * ; * ;.
1 ;310 ;1981 ;1 ;  0; 96; 83; 99;. ;  0; 89; 75; 96;. ;  0; * ; * ; * ;.
1 ;310 ;1981 ;2 ;  0; 86; 61; 96;. ;  0; 53; 29; 74;. ;  0; * ; * ; * ;.
1 ;310 ;1981 ;3 ;  0; 96; 82;100;. ;  0; 63; 44; 78;. ;  0; * ; * ; * ;.
1 ;310 ;1981 ;4 ;  0; 86; 63; 97;. ;  0; 43; 21; 68;. ;  0; * ; * ; * ;.
1 ;310 ;1981 ;5 ;  0; 71; 35; 94;. ;  0; 34;  5; 85;. ;  0; * ; * ; * ;.
1 ;310 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;310 ;1986 ;0 ;  0; 95; 90;101;. ;  0; 65; 55; 78;. ;  0; * ; * ; * ;.
1 ;310 ;1986 ;1 ;  0; 98; 86;100;. ;  0; 86; 71; 94;. ;  0; * ; * ; * ;.
1 ;310 ;1986 ;2 ;  0;101;101;101;. ;  0; 89; 62;100;. ;  0; * ; * ; * ;.
1 ;310 ;1986 ;3 ;  0;100; 84;102;. ;  0; 57; 37; 75;. ;  0; * ; * ; * ;.
1 ;310 ;1986 ;4 ;  0; 94; 77;102;. ;  0; 62; 38; 85;. ;  0; * ; * ; * ;.
1 ;310 ;1986 ;5 ;  0; 81; 46;100;. ;  0; 42; 10; 89;. ;  0; * ; * ; * ;.
1 ;310 ;1986 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;310 ;1991 ;0 ;  0; 90; 84; 96;. ;  0; 63; 53; 76;. ;  0; * ; * ; * ;.
1 ;310 ;1991 ;1 ;  0;100;100;100;. ;  0; 84; 72; 92;. ;  0; * ; * ; * ;.
1 ;310 ;1991 ;2 ;  0;101;101;101;. ;  0; 63; 44; 78;. ;  0; * ; * ; * ;.
1 ;310 ;1991 ;3 ;  0; 93; 76; 99;. ;  0; 56; 36; 74;. ;  0; * ; * ; * ;.
1 ;310 ;1991 ;4 ;  0; 89; 71; 98;. ;  0; 60; 37; 83;. ;  0; * ; * ; * ;.
1 ;310 ;1991 ;5 ;  0; 67; 37; 89;. ;  0; 64; 23;112;. ;  0; * ; * ; * ;.
1 ;310 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;310 ;1996 ;0 ;  0; 90; 84; 96;. ;  0; 62; 52; 73;. ;  0; * ; * ; * ;.
1 ;310 ;1996 ;1 ;  0; 98; 84;100;. ;  0; 84; 69; 93;. ;  0; * ; * ; * ;.
1 ;310 ;1996 ;2 ;  0; 94; 82; 99;. ;  0; 68; 52; 81;. ;  0; * ; * ; * ;.
1 ;310 ;1996 ;3 ;  0; 94; 79;100;. ;  0; 72; 52; 87;. ;  0; * ; * ; * ;.
1 ;310 ;1996 ;4 ;  0; 92; 76;100;. ;  0; 54; 33; 74;. ;  0; * ; * ; * ;.
1 ;310 ;1996 ;5 ;  0; 66; 31; 91;. ;  0; 34;  5; 85;. ;  0; * ; * ; * ;.
1 ;310 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;310 ;2001 ;0 ;  0; 95; 91; 99;. ;  0; 71; 62; 80;. ;  0; * ; * ; * ;.
1 ;310 ;2001 ;1 ;  0; 95; 86; 99;. ;  0; 88; 76; 94;. ;  0; * ; * ; * ;.
1 ;310 ;2001 ;2 ;  0; 97; 86;100;. ;  0; 83; 68; 92;. ;  0; * ; * ; * ;.
1 ;310 ;2001 ;3 ;  0; 89; 79; 95;. ;  0; 72; 58; 83;. ;  0; * ; * ; * ;.
1 ;310 ;2001 ;4 ;  0; 97; 82;102;. ;  0; 61; 40; 80;. ;  0; * ; * ; * ;.
1 ;310 ;2001 ;5 ;  0; 99; 75;108;. ;  0; 59; 26; 97;. ;  0; * ; * ; * ;.
1 ;310 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;310 ;2006 ;0 ;  0; 93; 88; 98;. ;  0; 70; 61; 80;. ;  0; * ; * ; * ;.
1 ;310 ;2006 ;1 ;  0; 94; 83; 98;. ;  0; 89; 76; 95;. ;  0; * ; * ; * ;.
1 ;310 ;2006 ;2 ;  0; 93; 78; 98;. ;  0; 74; 56; 86;. ;  0; * ; * ; * ;.
1 ;310 ;2006 ;3 ;  0; 95; 86; 99;. ;  0; 69; 55; 80;. ;  0; * ; * ; * ;.
1 ;310 ;2006 ;4 ;  0; 92; 77; 99;. ;  0; 65; 45; 82;. ;  0; * ; * ; * ;.
1 ;310 ;2006 ;5 ;  0; 89; 56;104;. ;  0; 61; 22;103;. ;  0; * ; * ; * ;.
1 ;310 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;310 ;2011 ;0 ;  0; 91; 86; 96;. ;  0; 71; 64; 79;. ;  0; * ; * ; * ;.
1 ;310 ;2011 ;1 ;  0; 96; 85; 99;. ;  0; 90; 80; 95;. ;  0; * ; * ; * ;.
1 ;310 ;2011 ;2 ;  0; 98; 83;100;. ;  0; 74; 60; 84;. ;  0; * ; * ; * ;.
1 ;310 ;2011 ;3 ;  0; 91; 81; 96;. ;  0; 75; 64; 84;. ;  0; * ; * ; * ;.
1 ;310 ;2011 ;4 ;  0; 90; 77; 97;. ;  0; 68; 53; 81;. ;  0; * ; * ; * ;.
1 ;310 ;2011 ;5 ;  0; 79; 45; 98;. ;  0; 51; 19; 90;. ;  0; * ; * ; * ;.
1 ;310 ;2011 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;310 ;1966 ;0 ;  0; 87; 81; 94;. ;  0; 51; 42; 61;. ;  0; * ; * ; * ;.
2 ;310 ;1966 ;1 ;  0; 96; 83; 99;. ;  0; 77; 62; 87;. ;  0; * ; * ; * ;.
2 ;310 ;1966 ;2 ;  0; 76; 53; 89;. ;  0; 61; 38; 78;. ;  0; * ; * ; * ;.
2 ;310 ;1966 ;3 ;  0; 95; 82; 99;. ;  0; 51; 35; 66;. ;  0; * ; * ; * ;.
2 ;310 ;1966 ;4 ;  0; 88; 69; 97;. ;  0; 48; 27; 69;. ;  0; * ; * ; * ;.
2 ;310 ;1966 ;5 ;  0; 80; 51; 97;1 ;  0; 21;  3; 56;1 ;  0; * ; * ; * ;.
2 ;310 ;1966 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;310 ;1971 ;0 ;  0; 91; 85; 97;. ;  0; 56; 47; 67;. ;  0; * ; * ; * ;.
2 ;310 ;1971 ;1 ;  0; 98; 84;100;. ;  0; 79; 63; 89;. ;  0; * ; * ; * ;.
2 ;310 ;1971 ;2 ;  0; 93; 73; 99;. ;  0; 68; 46; 83;. ;  0; * ; * ; * ;.
2 ;310 ;1971 ;3 ;  0; 92; 76; 99;. ;  0; 57; 37; 74;. ;  0; * ; * ; * ;.
2 ;310 ;1971 ;4 ;  0; 90; 70; 99;. ;  0; 58; 34; 79;. ;  0; * ; * ; * ;.
2 ;310 ;1971 ;5 ;  0; 80; 51; 97;1 ;  0; 21;  3; 56;1 ;  0; * ; * ; * ;.
2 ;310 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;310 ;1976 ;0 ;  0; 90; 84; 97;. ;  0; 63; 55; 72;. ;  0; * ; * ; * ;.
2 ;310 ;1976 ;1 ;  0;100;100;100;. ;  0; 86; 71; 94;. ;  0; * ; * ; * ;.
2 ;310 ;1976 ;2 ;  0; 97; 76;100;. ;  0; 80; 58; 92;. ;  0; * ; * ; * ;.
2 ;310 ;1976 ;3 ;  0; 98; 78;101;. ;  0; 80; 58; 94;. ;  0; * ; * ; * ;.
2 ;310 ;1976 ;4 ;  0; 87; 67; 96;. ;  0; 59; 36; 80;. ;  0; * ; * ; * ;.
2 ;310 ;1976 ;5 ;  0; 70; 33; 93;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;310 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;310 ;1981 ;0 ;  0; 94; 89; 99;. ;  0; 69; 59; 82;. ;  0; * ; * ; * ;.
2 ;310 ;1981 ;1 ;  0; 97; 82;100;. ;  0; 89; 73; 96;. ;  0; * ; * ; * ;.
2 ;310 ;1981 ;2 ;  0;101;101;101;. ;  0; 65; 44; 81;. ;  0; * ; * ; * ;.
2 ;310 ;1981 ;3 ;  0;102;102;102;. ;  0; 78; 52; 94;. ;  0; * ; * ; * ;.
2 ;310 ;1981 ;4 ;  0; 76; 57; 88;. ;  0; 51; 31; 70;. ;  0; * ; * ; * ;.
2 ;310 ;1981 ;5 ;  0;103; 65;109;. ;  0; 77; 32;118;. ;  0; * ; * ; * ;.
2 ;310 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;310 ;1986 ;0 ;  0; 97; 93;102;. ;  0; 59; 50; 69;. ;  0; * ; * ; * ;.
2 ;310 ;1986 ;1 ;  0; 97; 82;100;. ;  0; 90; 74; 97;. ;  0; * ; * ; * ;.
2 ;310 ;1986 ;2 ;  0;101;101;101;. ;  0; 79; 57; 92;. ;  0; * ; * ; * ;.
2 ;310 ;1986 ;3 ;  0; 91; 73; 98;. ;  0; 58; 37; 75;. ;  0; * ; * ; * ;.
2 ;310 ;1986 ;4 ;  0; 97; 79;102;. ;  0; 55; 34; 75;. ;  0; * ; * ; * ;.
2 ;310 ;1986 ;5 ;  0;104; 73;109;. ;  0; 19;  3; 51;. ;  0; * ; * ; * ;.
2 ;310 ;1986 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;310 ;1991 ;0 ;  0; 97; 93;101;. ;  0; 66; 57; 76;. ;  0; * ; * ; * ;.
2 ;310 ;1991 ;1 ;  0; 98; 86;100;. ;  0; 90; 77; 96;. ;  0; * ; * ; * ;.
2 ;310 ;1991 ;2 ;  0;101;101;101;. ;  0; 76; 56; 89;. ;  0; * ; * ; * ;.
2 ;310 ;1991 ;3 ;  0; 91; 75; 97;. ;  0; 61; 42; 76;. ;  0; * ; * ; * ;.
2 ;310 ;1991 ;4 ;  0; 99; 84;102;. ;  0; 75; 54; 92;. ;  0; * ; * ; * ;.
2 ;310 ;1991 ;5 ;  0;101; 62;108;. ;  0; 26;  4; 65;. ;  0; * ; * ; * ;.
2 ;310 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;310 ;1996 ;0 ;  0; 93; 88; 98;. ;  0; 69; 60; 79;. ;  0; * ; * ; * ;.
2 ;310 ;1996 ;1 ;  0;100;100;100;. ;  0; 94; 82; 98;. ;  0; * ; * ; * ;.
2 ;310 ;1996 ;2 ;  0;101;101;101;. ;  0; 89; 70; 98;. ;  0; * ; * ; * ;.
2 ;310 ;1996 ;3 ;  0; 93; 78; 99;. ;  0; 68; 49; 82;. ;  0; * ; * ; * ;.
2 ;310 ;1996 ;4 ;  0; 90; 74; 98;. ;  0; 61; 41; 79;. ;  0; * ; * ; * ;.
2 ;310 ;1996 ;5 ;  0; 82; 51; 99;. ;  0; 41; 13; 77;. ;  0; * ; * ; * ;.
2 ;310 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;310 ;2001 ;0 ;  0; 92; 88; 97;. ;  0; 73; 66; 82;. ;  0; * ; * ; * ;.
2 ;310 ;2001 ;1 ;  0;100;100;100;. ;  0; 91; 78; 96;. ;  0; * ; * ; * ;.
2 ;310 ;2001 ;2 ;  0; 98; 85;100;. ;  0; 74; 58; 86;. ;  0; * ; * ; * ;.
2 ;310 ;2001 ;3 ;  0; 93; 81; 98;. ;  0; 76; 60; 87;. ;  0; * ; * ; * ;.
2 ;310 ;2001 ;4 ;  0; 91; 76; 98;. ;  0; 77; 57; 92;. ;  0; * ; * ; * ;.
2 ;310 ;2001 ;5 ;  0; 82; 57; 96;. ;  0; 48; 21; 79;. ;  0; * ; * ; * ;.
2 ;310 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;310 ;2006 ;0 ;  0; 95; 91; 98;. ;  0; 74; 67; 81;. ;  0; * ; * ; * ;.
2 ;310 ;2006 ;1 ;  0; 95; 82; 99;. ;  0; 86; 71; 94;. ;  0; * ; * ; * ;.
2 ;310 ;2006 ;2 ;  0; 94; 78; 99;. ;  0; 80; 61; 91;. ;  0; * ; * ; * ;.
2 ;310 ;2006 ;3 ;  0; 95; 86; 99;. ;  0; 73; 60; 83;. ;  0; * ; * ; * ;.
2 ;310 ;2006 ;4 ;  0; 95; 83;100;. ;  0; 79; 61; 93;. ;  0; * ; * ; * ;.
2 ;310 ;2006 ;5 ;  0; 93; 75;102;. ;  0; 46; 24; 71;. ;  0; * ; * ; * ;.
2 ;310 ;2006 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
2 ;310 ;2011 ;0 ;  0; 99; 97;102;. ;  0; 76; 70; 82;. ;  0; * ; * ; * ;.
2 ;310 ;2011 ;1 ;  0; 98; 85;100;. ;  0; 89; 78; 95;. ;  0; * ; * ; * ;.
2 ;310 ;2011 ;2 ;  0; 98; 85;100;. ;  0; 84; 70; 93;. ;  0; * ; * ; * ;.
2 ;310 ;2011 ;3 ;  0;100; 92;101;. ;  0; 74; 63; 83;. ;  0; * ; * ; * ;.
2 ;310 ;2011 ;4 ;  0; 99; 88;101;. ;  0; 84; 70; 94;. ;  0; * ; * ; * ;.
2 ;310 ;2011 ;5 ;  0;102; 76;106;. ;  0; 45; 24; 67;. ;  0; * ; * ; * ;.
2 ;310 ;2011 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;320 ;1966 ;0 ;  0; 34; 32; 37;. ;  0; 21; 19; 24;. ;  0; * ; * ; * ;.
1 ;320 ;1966 ;1 ;  0; 58; 53; 62;. ;  0; 37; 33; 41;. ;  0; * ; * ; * ;.
1 ;320 ;1966 ;2 ;  0; 27; 21; 32;. ;  0; 16; 12; 21;. ;  0; * ; * ; * ;.
1 ;320 ;1966 ;3 ;  0; 21; 16; 26;. ;  0; 14; 10; 19;. ;  0; * ; * ; * ;.
1 ;320 ;1966 ;4 ;  0; 22; 14; 30;. ;  0; 13;  7; 22;. ;  0; * ; * ; * ;.
1 ;320 ;1966 ;5 ;  0;  6;  0; 24;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;320 ;1966 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;320 ;1971 ;0 ;  0; 30; 28; 33;. ;  0; 23; 20; 25;. ;  0; * ; * ; * ;.
1 ;320 ;1971 ;1 ;  0; 57; 52; 61;. ;  0; 42; 37; 47;. ;  0; * ; * ; * ;.
1 ;320 ;1971 ;2 ;  0; 24; 19; 29;. ;  0; 17; 13; 22;. ;  0; * ; * ; * ;.
1 ;320 ;1971 ;3 ;  0; 15; 11; 19;. ;  0; 12;  8; 17;. ;  0; * ; * ; * ;.
1 ;320 ;1971 ;4 ;  0; 12;  7; 18;. ;  0; 10;  5; 16;. ;  0; * ; * ; * ;.
1 ;320 ;1971 ;5 ;  0;  5;  1; 16;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;320 ;1971 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;320 ;1976 ;0 ;  0; 44; 41; 46;. ;  0; 33; 30; 35;. ;  0; * ; * ; * ;.
1 ;320 ;1976 ;1 ;  0; 71; 66; 74;. ;  0; 51; 47; 55;. ;  0; * ; * ; * ;.
1 ;320 ;1976 ;2 ;  0; 47; 42; 53;. ;  0; 34; 28; 39;. ;  0; * ; * ; * ;.
1 ;320 ;1976 ;3 ;  0; 25; 21; 30;. ;  0; 17; 13; 22;. ;  0; * ; * ; * ;.
1 ;320 ;1976 ;4 ;  0; 18; 13; 24;. ;  0; 18; 12; 25;. ;  0; * ; * ; * ;.
1 ;320 ;1976 ;5 ;  0; 10;  3; 24;. ;  0; 18;  5; 44;. ;  0; * ; * ; * ;.
1 ;320 ;1976 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;320 ;1981 ;0 ;  0; 49; 46; 51;. ;  0; 36; 34; 39;. ;  0; * ; * ; * ;.
1 ;320 ;1981 ;1 ;  0; 74; 70; 77;. ;  0; 56; 52; 60;. ;  0; * ; * ; * ;.
1 ;320 ;1981 ;2 ;  0; 47; 42; 53;. ;  0; 37; 31; 42;. ;  0; * ; * ; * ;.
1 ;320 ;1981 ;3 ;  0; 34; 30; 39;. ;  0; 27; 22; 32;. ;  0; * ; * ; * ;.
1 ;320 ;1981 ;4 ;  0; 26; 21; 32;. ;  0; 14;  9; 20;. ;  0; * ; * ; * ;.
1 ;320 ;1981 ;5 ;  0; 18;  7; 34;. ;  0; 13;  2; 37;. ;  0; * ; * ; * ;.
1 ;320 ;1981 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;320 ;1986 ;0 ;  0; 53; 51; 56;. ;  0; 43; 41; 45;. ;  0; * ; * ; * ;.
1 ;320 ;1986 ;1 ;  0; 79; 76; 82;. ;  0; 63; 59; 66;. ;  0; * ; * ; * ;.
1 ;320 ;1986 ;2 ;  0; 57; 52; 62;. ;  0; 46; 41; 52;. ;  0; * ; * ; * ;.
1 ;320 ;1986 ;3 ;  0; 41; 36; 45;. ;  0; 32; 27; 36;. ;  0; * ; * ; * ;.
1 ;320 ;1986 ;4 ;  0; 28; 22; 34;. ;  0; 23; 17; 29;. ;  0; * ; * ; * ;.
1 ;320 ;1986 ;5 ;  0; 12;  5; 23;. ;  0; 12;  3; 30;. ;  0; * ; * ; * ;.
1 ;320 ;1986 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;320 ;1991 ;0 ;  0; 59; 57; 61;. ;  0; 46; 44; 48;. ;  0; * ; * ; * ;.
1 ;320 ;1991 ;1 ;  0; 82; 79; 85;. ;  0; 66; 62; 69;. ;  0; * ; * ; * ;.
1 ;320 ;1991 ;2 ;  0; 60; 55; 65;. ;  0; 47; 42; 53;. ;  0; * ; * ; * ;.
1 ;320 ;1991 ;3 ;  0; 46; 42; 51;. ;  0; 34; 29; 39;. ;  0; * ; * ; * ;.
1 ;320 ;1991 ;4 ;  0; 34; 29; 40;. ;  0; 28; 22; 34;. ;  0; * ; * ; * ;.
1 ;320 ;1991 ;5 ;  0; 26; 17; 37;. ;  0; 18;  8; 33;. ;  0; * ; * ; * ;.
1 ;320 ;1991 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;320 ;1996 ;0 ;  0; 64; 62; 66;. ;  0; 51; 49; 53;. ;  0; * ; * ; * ;.
1 ;320 ;1996 ;1 ;  0; 85; 82; 87;. ;  0; 70; 67; 73;. ;  0; * ; * ; * ;.
1 ;320 ;1996 ;2 ;  0; 72; 67; 75;. ;  0; 53; 48; 57;. ;  0; * ; * ; * ;.
1 ;320 ;1996 ;3 ;  0; 55; 51; 60;. ;  0; 43; 37; 48;. ;  0; * ; * ; * ;.
1 ;320 ;1996 ;4 ;  0; 38; 33; 42;. ;  0; 30; 25; 36;. ;  0; * ; * ; * ;.
1 ;320 ;1996 ;5 ;  0; 24; 17; 32;. ;  0; 23; 14; 35;. ;  0; * ; * ; * ;.
1 ;320 ;1996 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;320 ;2001 ;0 ;  0; 67; 66; 69;. ;  0; 54; 52; 56;. ;  0; * ; * ; * ;.
1 ;320 ;2001 ;1 ;  0; 89; 87; 91;. ;  0; 74; 71; 77;. ;  0; * ; * ; * ;.
1 ;320 ;2001 ;2 ;  0; 69; 65; 73;. ;  0; 53; 48; 57;. ;  0; * ; * ; * ;.
1 ;320 ;2001 ;3 ;  0; 61; 57; 65;. ;  0; 47; 42; 51;. ;  0; * ; * ; * ;.
1 ;320 ;2001 ;4 ;  0; 40; 35; 45;. ;  0; 32; 26; 37;. ;  0; * ; * ; * ;.
1 ;320 ;2001 ;5 ;  0; 31; 24; 39;. ;  0; 28; 18; 39;. ;  0; * ; * ; * ;.
1 ;320 ;2001 ;6 ;  0; * ; * ; * ;. ;  0; * ; * ; * ;. ;  0; * ; * ; * ;.
1 ;320 ;2006 ;0 ;  0; 75; 74; 77;. ;  0; 60; 58; 61;. ;  0; * ; * ; * ;.
1 ;320 ;2006 ;1 ;  0; 92; 91; 94;. ;  0; 78; 76; 81;. ;  0; * ; * ; * ;.
1 ;320 ;2006 ;2 ;  0; 79; 75; 82;. ;  0; 57; 53; 61;. ;  0; * ; * ; * ;.
1 ;320 ;2006 ;3 ;  0; 71; 68; 74;. ;  0; 55; 51; 59;. ;  0; * ; * ; * ;.
